,year,month,stateid,price,price-units
3654,03,2023,SD,10.05,cents per kilowatt-hour
3655,03,2023,SD,9.68,cents per kilowatt-hour
3656,03,2023,SD,7.85,cents per kilowatt-hour
3658,03,2023,SD,11.41,cents per kilowatt-hour
3659,03,2023,SD,0.0,cents per kilowatt-hour
3660,03,2023,TN,10.65,cents per kilowatt-hour
3661,03,2023,TN,11.87,cents per kilowatt-hour
3662,03,2023,TN,6.22,cents per kilowatt-hour
3664,03,2023,TN,12.4,cents per kilowatt-hour
3665,03,2023,TN,0.0,cents per kilowatt-hour
3666,03,2023,TX,9.55,cents per kilowatt-hour
3667,03,2023,TX,8.71,cents per kilowatt-hour
3668,03,2023,TX,6.18,cents per kilowatt-hour
3670,03,2023,TX,14.61,cents per kilowatt-hour
3671,07,2023,MO,8.91,cents per kilowatt-hour
3673,07,2023,MO,14.42,cents per kilowatt-hour
3674,07,2023,MO,12.86,cents per kilowatt-hour
3675,07,2023,MT,11.22,cents per kilowatt-hour
3676,07,2023,MT,12.29,cents per kilowatt-hour
3677,07,2023,MT,8.29,cents per kilowatt-hour
3679,07,2023,MT,13.07,cents per kilowatt-hour
3680,07,2023,MT,0.0,cents per kilowatt-hour
3681,07,2023,NE,9.89,cents per kilowatt-hour
3682,07,2023,NE,9.31,cents per kilowatt-hour
3683,07,2023,NE,8.23,cents per kilowatt-hour
3685,07,2023,NE,12.35,cents per kilowatt-hour
3686,07,2023,NE,0.0,cents per kilowatt-hour
3687,07,2023,NV,14.21,cents per kilowatt-hour
3688,07,2023,NV,12.59,cents per kilowatt-hour
3689,07,2023,NV,12.21,cents per kilowatt-hour
3691,07,2023,NV,16.3,cents per kilowatt-hour
3692,07,2023,NV,12.97,cents per kilowatt-hour
3693,07,2023,NH,23.25,cents per kilowatt-hour
3694,07,2023,NH,19.75,cents per kilowatt-hour
3695,07,2023,NH,15.28,cents per kilowatt-hour
3697,07,2023,NH,28.96,cents per kilowatt-hour
3698,07,2023,NH,0.0,cents per kilowatt-hour
3699,07,2023,NJ,16.44,cents per kilowatt-hour
3700,07,2023,NJ,14.89,cents per kilowatt-hour
3701,07,2023,NJ,12.53,cents per kilowatt-hour
3703,07,2023,NJ,18.42,cents per kilowatt-hour
3704,07,2023,NJ,12.95,cents per kilowatt-hour
3705,07,2023,NM,10.44,cents per kilowatt-hour
3706,07,2023,NM,11.78,cents per kilowatt-hour
3707,07,2023,NM,5.73,cents per kilowatt-hour
3709,07,2023,NM,14.39,cents per kilowatt-hour
3710,07,2023,NM,0.0,cents per kilowatt-hour
3711,07,2023,NY,19.42,cents per kilowatt-hour
3712,07,2023,NY,19.69,cents per kilowatt-hour
3713,07,2023,NY,7.02,cents per kilowatt-hour
3715,10,2023,AL,11.46,cents per kilowatt-hour
3716,10,2023,AL,13.14,cents per kilowatt-hour
3717,10,2023,AL,7.23,cents per kilowatt-hour
3719,10,2023,AL,15.08,cents per kilowatt-hour
3720,10,2023,AL,0.0,cents per kilowatt-hour
3721,10,2023,AK,21.2,cents per kilowatt-hour
3722,10,2023,AK,20.87,cents per kilowatt-hour
3723,10,2023,AK,17.91,cents per kilowatt-hour
3725,10,2023,AK,24.04,cents per kilowatt-hour
3726,10,2023,AK,0.0,cents per kilowatt-hour
3727,10,2023,AZ,12.25,cents per kilowatt-hour
3728,10,2023,AZ,11.78,cents per kilowatt-hour
3729,10,2023,AZ,7.79,cents per kilowatt-hour
3731,10,2023,AZ,14.53,cents per kilowatt-hour
3732,10,2023,AZ,10.51,cents per kilowatt-hour
3733,10,2023,AR,9.85,cents per kilowatt-hour
3734,10,2023,AR,10.59,cents per kilowatt-hour
3735,11,2023,IN,12.16,cents per kilowatt-hour
3736,11,2023,IN,7.71,cents per kilowatt-hour
3738,11,2023,IN,14.64,cents per kilowatt-hour
3739,11,2023,IN,12.18,cents per kilowatt-hour
3740,11,2023,IA,8.62,cents per kilowatt-hour
3741,11,2023,IA,9.66,cents per kilowatt-hour
3742,11,2023,IA,6.18,cents per kilowatt-hour
3744,11,2023,IA,12.91,cents per kilowatt-hour
3745,11,2023,IA,0.0,cents per kilowatt-hour
3746,11,2023,KS,10.17,cents per kilowatt-hour
3747,11,2023,KS,10.35,cents per kilowatt-hour
3748,11,2023,KS,7.26,cents per kilowatt-hour
3750,11,2023,KS,13.04,cents per kilowatt-hour
3751,11,2023,KS,0.0,cents per kilowatt-hour
3752,11,2023,KY,9.78,cents per kilowatt-hour
3753,11,2023,KY,10.7,cents per kilowatt-hour
3754,11,2023,KY,6.37,cents per kilowatt-hour
3756,06,2023,WV,7.2,cents per kilowatt-hour
3758,06,2023,WV,14.44,cents per kilowatt-hour
3759,06,2023,WV,0.0,cents per kilowatt-hour
3760,06,2023,WI,13.0,cents per kilowatt-hour
3761,06,2023,WI,12.98,cents per kilowatt-hour
3762,06,2023,WI,9.04,cents per kilowatt-hour
3764,06,2023,WI,17.14,cents per kilowatt-hour
3765,06,2023,WI,17.63,cents per kilowatt-hour
3766,06,2023,WY,8.33,cents per kilowatt-hour
3767,06,2023,WY,8.38,cents per kilowatt-hour
3768,06,2023,WY,7.14,cents per kilowatt-hour
3770,06,2023,WY,12.53,cents per kilowatt-hour
3771,06,2023,WY,0.0,cents per kilowatt-hour
3772,06,2023,NEW,22.02,cents per kilowatt-hour
3773,06,2023,NEW,18.94,cents per kilowatt-hour
3774,06,2023,NEW,15.23,cents per kilowatt-hour
3776,06,2023,NEW,28.34,cents per kilowatt-hour
3777,06,2023,NEW,11.54,cents per kilowatt-hour
3778,06,2023,MAT,15.41,cents per kilowatt-hour
3779,06,2023,MAT,15.71,cents per kilowatt-hour
3780,06,2023,MAT,7.81,cents per kilowatt-hour
3782,06,2023,MAT,19.57,cents per kilowatt-hour
3783,06,2023,MAT,14.41,cents per kilowatt-hour
3784,06,2023,ENC,12.0,cents per kilowatt-hour
3785,06,2023,ENC,12.0,cents per kilowatt-hour
3786,06,2023,ENC,7.85,cents per kilowatt-hour
3788,06,2023,ENC,16.37,cents per kilowatt-hour
3789,06,2023,ENC,7.33,cents per kilowatt-hour
3790,06,2023,WNC,11.39,cents per kilowatt-hour
3791,06,2023,WNC,11.14,cents per kilowatt-hour
3792,06,2023,WNC,8.61,cents per kilowatt-hour
3794,06,2023,WNC,14.16,cents per kilowatt-hour
3795,06,2023,WNC,11.53,cents per kilowatt-hour
3796,06,2023,SAT,11.9,cents per kilowatt-hour
3797,06,2023,SAT,10.71,cents per kilowatt-hour
3798,06,2023,SAT,7.41,cents per kilowatt-hour
3800,06,2023,SAT,14.7,cents per kilowatt-hour
3801,06,2023,SAT,10.05,cents per kilowatt-hour
3802,06,2023,ESC,10.86,cents per kilowatt-hour
3803,06,2023,ESC,12.21,cents per kilowatt-hour
3804,06,2023,ESC,6.78,cents per kilowatt-hour
3806,06,2023,ESC,13.24,cents per kilowatt-hour
3807,06,2023,ESC,0.0,cents per kilowatt-hour
3808,06,2023,WSC,9.83,cents per kilowatt-hour
3809,06,2023,WSC,9.01,cents per kilowatt-hour
3810,06,2023,WSC,6.4,cents per kilowatt-hour
3812,06,2023,WSC,13.63,cents per kilowatt-hour
3813,06,2023,WSC,7.29,cents per kilowatt-hour
3814,06,2023,MTN,11.5,cents per kilowatt-hour
3815,06,2023,MTN,11.43,cents per kilowatt-hour
3816,06,2023,MTN,8.22,cents per kilowatt-hour
3818,06,2023,MTN,14.17,cents per kilowatt-hour
3819,06,2023,MTN,13.69,cents per kilowatt-hour
3820,06,2023,PACC,19.58,cents per kilowatt-hour
3821,06,2023,PACC,19.66,cents per kilowatt-hour
3822,06,2023,PACC,13.58,cents per kilowatt-hour
3824,06,2023,PACC,23.63,cents per kilowatt-hour
3825,06,2023,PACC,11.66,cents per kilowatt-hour
3826,06,2023,PACN,31.38,cents per kilowatt-hour
3827,06,2023,PACN,30.05,cents per kilowatt-hour
3828,06,2023,PACN,29.59,cents per kilowatt-hour
3830,06,2023,PACN,35.02,cents per kilowatt-hour
3831,11,2023,MD,12.42,cents per kilowatt-hour
3832,11,2023,MD,10.26,cents per kilowatt-hour
3834,11,2023,MD,17.38,cents per kilowatt-hour
3835,11,2023,MD,11.71,cents per kilowatt-hour
3836,11,2023,MA,22.34,cents per kilowatt-hour
3837,11,2023,MA,19.29,cents per kilowatt-hour
3838,11,2023,MA,17.67,cents per kilowatt-hour
3840,11,2023,MA,28.41,cents per kilowatt-hour
3841,11,2023,MA,6.6,cents per kilowatt-hour
3842,11,2023,MI,13.7,cents per kilowatt-hour
3843,11,2023,MI,13.62,cents per kilowatt-hour
3844,11,2023,MI,8.52,cents per kilowatt-hour
3846,11,2023,MI,18.59,cents per kilowatt-hour
3847,11,2023,MI,14.35,cents per kilowatt-hour
3848,11,2023,MN,11.66,cents per kilowatt-hour
3849,11,2023,MN,11.83,cents per kilowatt-hour
3850,11,2023,MN,8.61,cents per kilowatt-hour
3852,11,2023,MN,14.52,cents per kilowatt-hour
3853,11,2023,MN,12.34,cents per kilowatt-hour
3854,11,2023,MS,10.6,cents per kilowatt-hour
3855,11,2023,MS,12.12,cents per kilowatt-hour
3856,11,2023,MS,6.66,cents per kilowatt-hour
3858,11,2023,MS,13.5,cents per kilowatt-hour
3859,11,2023,MS,0.0,cents per kilowatt-hour
3860,11,2023,MO,10.07,cents per kilowatt-hour
3861,11,2023,MO,9.29,cents per kilowatt-hour
3862,11,2023,MO,7.24,cents per kilowatt-hour
3864,11,2023,MO,11.98,cents per kilowatt-hour
3865,11,2023,MO,8.97,cents per kilowatt-hour
3866,11,2023,MT,10.88,cents per kilowatt-hour
3867,11,2023,MT,12.19,cents per kilowatt-hour
3868,11,2023,MT,7.6,cents per kilowatt-hour
3870,11,2023,MT,12.58,cents per kilowatt-hour
3871,11,2023,MT,0.0,cents per kilowatt-hour
3872,11,2023,NE,8.87,cents per kilowatt-hour
3873,11,2023,NE,8.62,cents per kilowatt-hour
3874,11,2023,NE,7.26,cents per kilowatt-hour
3876,11,2023,NE,11.26,cents per kilowatt-hour
3877,11,2023,NE,0.0,cents per kilowatt-hour
3878,11,2023,NV,12.06,cents per kilowatt-hour
3879,11,2023,NV,11.31,cents per kilowatt-hour
3880,11,2023,NV,8.75,cents per kilowatt-hour
3882,11,2023,NV,17.11,cents per kilowatt-hour
3883,11,2023,NV,12.21,cents per kilowatt-hour
3884,09,2023,DE,12.92,cents per kilowatt-hour
3885,09,2023,DE,11.55,cents per kilowatt-hour
3886,09,2023,DE,7.84,cents per kilowatt-hour
3888,09,2023,DE,15.81,cents per kilowatt-hour
3889,09,2023,DE,0.0,cents per kilowatt-hour
3890,09,2023,DC,16.29,cents per kilowatt-hour
3891,09,2023,DC,16.81,cents per kilowatt-hour
3892,09,2023,DC,10.5,cents per kilowatt-hour
3894,09,2023,DC,16.29,cents per kilowatt-hour
3895,09,2023,DC,9.21,cents per kilowatt-hour
3896,09,2023,FL,13.76,cents per kilowatt-hour
3897,09,2023,FL,11.89,cents per kilowatt-hour
3898,09,2023,FL,9.28,cents per kilowatt-hour
3900,02,2023,RI,15.84,cents per kilowatt-hour
3901,02,2023,SC,10.63,cents per kilowatt-hour
3902,02,2023,SC,10.96,cents per kilowatt-hour
3903,02,2023,SC,6.45,cents per kilowatt-hour
3905,02,2023,SC,14.06,cents per kilowatt-hour
3906,02,2023,SC,0.0,cents per kilowatt-hour
3907,02,2023,SD,10.15,cents per kilowatt-hour
3908,02,2023,SD,9.9,cents per kilowatt-hour
3909,02,2023,SD,7.81,cents per kilowatt-hour
3911,02,2023,SD,11.46,cents per kilowatt-hour
3912,02,2023,SD,0.0,cents per kilowatt-hour
3913,02,2023,TN,11.26,cents per kilowatt-hour
3914,02,2023,TN,12.47,cents per kilowatt-hour
3915,02,2023,TN,6.74,cents per kilowatt-hour
3917,02,2023,TN,12.54,cents per kilowatt-hour
3918,02,2023,TN,0.0,cents per kilowatt-hour
3919,02,2023,TX,10.05,cents per kilowatt-hour
3920,02,2023,TX,9.05,cents per kilowatt-hour
3921,02,2023,TX,6.32,cents per kilowatt-hour
3923,02,2023,TX,14.72,cents per kilowatt-hour
3924,02,2023,TX,6.99,cents per kilowatt-hour
3925,02,2023,UT,8.76,cents per kilowatt-hour
3926,02,2023,UT,8.13,cents per kilowatt-hour
3927,11,2023,RI,18.54,cents per kilowatt-hour
3929,11,2023,RI,29.78,cents per kilowatt-hour
3930,11,2023,RI,16.52,cents per kilowatt-hour
3931,11,2023,SC,10.35,cents per kilowatt-hour
3932,11,2023,SC,10.66,cents per kilowatt-hour
3933,11,2023,SC,6.34,cents per kilowatt-hour
3935,11,2023,SC,13.76,cents per kilowatt-hour
3936,11,2023,SC,0.0,cents per kilowatt-hour
3937,11,2023,SD,10.33,cents per kilowatt-hour
3938,11,2023,SD,10.13,cents per kilowatt-hour
3939,11,2023,SD,7.87,cents per kilowatt-hour
3941,11,2023,SD,12.21,cents per kilowatt-hour
3942,11,2023,SD,0.0,cents per kilowatt-hour
3943,11,2023,TN,10.67,cents per kilowatt-hour
3944,11,2023,TN,11.77,cents per kilowatt-hour
3945,11,2023,TN,6.06,cents per kilowatt-hour
3947,11,2023,TN,12.6,cents per kilowatt-hour
3948,11,2023,TN,0.0,cents per kilowatt-hour
3949,11,2023,TX,9.38,cents per kilowatt-hour
3950,11,2023,TX,8.49,cents per kilowatt-hour
3951,11,2023,TX,6.07,cents per kilowatt-hour
3953,11,2023,TX,14.79,cents per kilowatt-hour
3954,11,2023,TX,7.6,cents per kilowatt-hour
3955,11,2023,UT,8.73,cents per kilowatt-hour
3956,11,2023,UT,8.39,cents per kilowatt-hour
3957,11,2023,UT,6.6,cents per kilowatt-hour
3959,11,2023,UT,11.05,cents per kilowatt-hour
3960,11,2023,UT,12.16,cents per kilowatt-hour
3961,11,2023,VT,17.95,cents per kilowatt-hour
3962,11,2023,VT,18.47,cents per kilowatt-hour
3963,01,2024,AL,11.86,cents per kilowatt-hour
3964,01,2024,AL,13.65,cents per kilowatt-hour
3965,01,2024,AL,7.14,cents per kilowatt-hour
3967,01,2024,AL,14.4,cents per kilowatt-hour
3968,01,2024,AL,0.0,cents per kilowatt-hour
3969,01,2024,AK,21.81,cents per kilowatt-hour
3970,01,2024,AK,21.3,cents per kilowatt-hour
3971,01,2024,AK,19.12,cents per kilowatt-hour
3973,01,2024,AK,23.78,cents per kilowatt-hour
3974,01,2024,AK,0.0,cents per kilowatt-hour
3975,01,2024,AZ,11.92,cents per kilowatt-hour
3976,01,2024,AZ,11.46,cents per kilowatt-hour
3977,11,2023,VT,10.98,cents per kilowatt-hour
3979,11,2023,VT,21.57,cents per kilowatt-hour
3980,11,2023,VT,0.0,cents per kilowatt-hour
3981,11,2023,VA,10.42,cents per kilowatt-hour
3982,11,2023,VA,8.77,cents per kilowatt-hour
3983,11,2023,VA,8.88,cents per kilowatt-hour
3985,11,2023,VA,13.93,cents per kilowatt-hour
3986,11,2023,VA,9.97,cents per kilowatt-hour
3987,11,2023,WA,9.68,cents per kilowatt-hour
3988,11,2023,WA,10.08,cents per kilowatt-hour
3989,11,2023,WA,6.27,cents per kilowatt-hour
3991,11,2023,WA,11.07,cents per kilowatt-hour
3992,11,2023,WA,10.02,cents per kilowatt-hour
3993,11,2023,WV,10.68,cents per kilowatt-hour
3994,01,2024,AZ,7.68,cents per kilowatt-hour
3996,01,2024,AZ,14.11,cents per kilowatt-hour
3997,01,2024,AZ,9.95,cents per kilowatt-hour
3998,01,2024,AR,9.63,cents per kilowatt-hour
3999,01,2024,AR,10.26,cents per kilowatt-hour
4000,01,2024,AR,7.08,cents per kilowatt-hour
4002,01,2024,AR,11.24,cents per kilowatt-hour
4003,01,2024,AR,12.7,cents per kilowatt-hour
4004,01,2024,CA,24.62,cents per kilowatt-hour
4005,01,2024,CA,22.89,cents per kilowatt-hour
4006,01,2024,CA,18.03,cents per kilowatt-hour
4008,01,2024,CA,29.49,cents per kilowatt-hour
4009,01,2024,CA,17.06,cents per kilowatt-hour
4010,01,2024,CO,11.46,cents per kilowatt-hour
4011,01,2024,CO,10.84,cents per kilowatt-hour
4012,01,2024,CO,8.27,cents per kilowatt-hour
4014,01,2024,CO,14.26,cents per kilowatt-hour
4015,01,2024,CO,9.99,cents per kilowatt-hour
4016,01,2024,CT,23.75,cents per kilowatt-hour
4017,01,2024,CT,20.51,cents per kilowatt-hour
4018,01,2024,CT,16.56,cents per kilowatt-hour
4020,01,2024,CT,27.4,cents per kilowatt-hour
4021,01,2024,CT,18.36,cents per kilowatt-hour
4022,01,2024,DE,13.19,cents per kilowatt-hour
4023,01,2024,DE,11.83,cents per kilowatt-hour
4024,01,2024,DE,8.53,cents per kilowatt-hour
4026,01,2024,DE,15.59,cents per kilowatt-hour
4027,01,2024,DE,0.0,cents per kilowatt-hour
4028,01,2024,DC,16.77,cents per kilowatt-hour
4029,01,2024,DC,17.2,cents per kilowatt-hour
4030,01,2024,DC,11.02,cents per kilowatt-hour
4032,01,2024,DC,16.89,cents per kilowatt-hour
4033,01,2024,DC,9.86,cents per kilowatt-hour
4034,01,2024,FL,13.21,cents per kilowatt-hour
4035,01,2024,FL,11.83,cents per kilowatt-hour
4036,01,2024,FL,9.15,cents per kilowatt-hour
4038,01,2024,FL,14.79,cents per kilowatt-hour
4039,01,2024,FL,11.82,cents per kilowatt-hour
4040,01,2024,GA,11.32,cents per kilowatt-hour
4041,01,2024,GA,11.96,cents per kilowatt-hour
4042,01,2024,GA,8.0,cents per kilowatt-hour
4044,01,2024,GA,12.34,cents per kilowatt-hour
4045,01,2024,GA,6.29,cents per kilowatt-hour
4046,01,2024,HI,41.14,cents per kilowatt-hour
4047,01,2024,HI,42.2,cents per kilowatt-hour
4048,01,2024,HI,37.68,cents per kilowatt-hour
4050,01,2024,HI,44.28,cents per kilowatt-hour
4051,01,2024,HI,0.0,cents per kilowatt-hour
4052,01,2024,ID,9.2,cents per kilowatt-hour
4053,01,2024,ID,8.63,cents per kilowatt-hour
4054,01,2024,ID,6.78,cents per kilowatt-hour
4056,01,2024,ID,10.79,cents per kilowatt-hour
4057,01,2024,ID,0.0,cents per kilowatt-hour
4058,01,2024,IL,11.94,cents per kilowatt-hour
4059,01,2024,IL,11.35,cents per kilowatt-hour
4060,01,2024,IL,8.86,cents per kilowatt-hour
4062,01,2024,IL,15.03,cents per kilowatt-hour
4063,01,2024,IL,10.41,cents per kilowatt-hour
4064,12,2023,WV,10.19,cents per kilowatt-hour
4065,12,2023,WV,10.93,cents per kilowatt-hour
4066,12,2023,WV,7.05,cents per kilowatt-hour
4068,12,2023,WV,13.35,cents per kilowatt-hour
4069,12,2023,WV,0.0,cents per kilowatt-hour
4070,12,2023,WI,12.53,cents per kilowatt-hour
4071,12,2023,WI,12.47,cents per kilowatt-hour
4072,12,2023,WI,8.28,cents per kilowatt-hour
4074,12,2023,WI,16.58,cents per kilowatt-hour
4075,12,2023,WI,17.48,cents per kilowatt-hour
4076,12,2023,WY,8.29,cents per kilowatt-hour
4077,12,2023,WY,8.51,cents per kilowatt-hour
4078,12,2023,WY,7.05,cents per kilowatt-hour
4080,12,2023,WY,11.32,cents per kilowatt-hour
4081,12,2023,WY,0.0,cents per kilowatt-hour
4082,12,2023,NEW,22.67,cents per kilowatt-hour
4083,12,2023,NEW,19.63,cents per kilowatt-hour
4084,12,2023,NEW,16.21,cents per kilowatt-hour
4086,12,2023,NEW,27.52,cents per kilowatt-hour
4087,12,2023,NEW,12.72,cents per kilowatt-hour
4088,12,2023,MAT,15.07,cents per kilowatt-hour
4089,12,2023,MAT,14.49,cents per kilowatt-hour
4090,12,2023,MAT,7.76,cents per kilowatt-hour
4092,12,2023,MAT,19.36,cents per kilowatt-hour
4093,12,2023,MAT,13.77,cents per kilowatt-hour
4094,12,2023,ENC,11.82,cents per kilowatt-hour
4095,12,2023,ENC,11.66,cents per kilowatt-hour
4096,12,2023,ENC,7.72,cents per kilowatt-hour
4098,12,2023,ENC,15.93,cents per kilowatt-hour
4099,12,2023,ENC,7.43,cents per kilowatt-hour
4100,12,2023,WNC,9.66,cents per kilowatt-hour
4101,12,2023,WNC,9.47,cents per kilowatt-hour
4102,12,2023,WNC,7.16,cents per kilowatt-hour
4104,12,2023,WNC,12.06,cents per kilowatt-hour
4105,12,2023,WNC,9.58,cents per kilowatt-hour
4106,12,2023,SAT,11.78,cents per kilowatt-hour
4107,01,2024,IN,11.5,cents per kilowatt-hour
4108,01,2024,IN,12.49,cents per kilowatt-hour
4109,01,2024,IN,8.24,cents per kilowatt-hour
4111,12,2023,SAT,10.8,cents per kilowatt-hour
4112,12,2023,SAT,7.47,cents per kilowatt-hour
4114,12,2023,SAT,14.14,cents per kilowatt-hour
4115,12,2023,SAT,10.25,cents per kilowatt-hour
4116,12,2023,ESC,10.61,cents per kilowatt-hour
4117,12,2023,ESC,12.14,cents per kilowatt-hour
4118,12,2023,ESC,6.51,cents per kilowatt-hour
4120,12,2023,ESC,12.86,cents per kilowatt-hour
4121,12,2023,ESC,0.0,cents per kilowatt-hour
4122,12,2023,WSC,9.16,cents per kilowatt-hour
4123,12,2023,WSC,8.82,cents per kilowatt-hour
4124,12,2023,WSC,5.8,cents per kilowatt-hour
4126,12,2023,WSC,13.48,cents per kilowatt-hour
4127,12,2023,WSC,9.11,cents per kilowatt-hour
4128,12,2023,MTN,10.56,cents per kilowatt-hour
4129,12,2023,MTN,10.44,cents per kilowatt-hour
4130,12,2023,MTN,7.15,cents per kilowatt-hour
4132,12,2023,MTN,13.44,cents per kilowatt-hour
4133,12,2023,MTN,12.12,cents per kilowatt-hour
4134,12,2023,PACC,18.12,cents per kilowatt-hour
4135,12,2023,PACC,18.24,cents per kilowatt-hour
4136,12,2023,PACC,12.61,cents per kilowatt-hour
4138,12,2023,PACC,20.7,cents per kilowatt-hour
4139,12,2023,PACC,12.54,cents per kilowatt-hour
4140,12,2023,PACN,31.45,cents per kilowatt-hour
4141,12,2023,PACN,29.85,cents per kilowatt-hour
4142,12,2023,PACN,31.04,cents per kilowatt-hour
4144,12,2023,PACN,33.46,cents per kilowatt-hour
4145,12,2023,PACN,0.0,cents per kilowatt-hour
4146,12,2023,US,12.34,cents per kilowatt-hour
4147,12,2023,US,12.24,cents per kilowatt-hour
4148,12,2023,US,7.61,cents per kilowatt-hour
4150,12,2023,US,15.69,cents per kilowatt-hour
4151,12,2023,US,12.34,cents per kilowatt-hour
4152,06,2023,VA,10.86,cents per kilowatt-hour
4153,06,2023,VA,8.97,cents per kilowatt-hour
4154,06,2023,VA,8.84,cents per kilowatt-hour
4156,06,2023,VA,15.13,cents per kilowatt-hour
4157,06,2023,VA,10.49,cents per kilowatt-hour
4158,06,2023,WA,9.35,cents per kilowatt-hour
4159,06,2023,WA,9.7,cents per kilowatt-hour
4160,06,2023,WA,6.15,cents per kilowatt-hour
4162,06,2023,WA,11.21,cents per kilowatt-hour
4163,06,2023,WA,9.95,cents per kilowatt-hour
4164,06,2023,WV,10.02,cents per kilowatt-hour
4165,06,2023,WV,10.77,cents per kilowatt-hour
4166,01,2023,SAT,10.66,cents per kilowatt-hour
4167,01,2023,ESC,11.0,cents per kilowatt-hour
4168,01,2023,ESC,12.48,cents per kilowatt-hour
4169,01,2023,ESC,6.98,cents per kilowatt-hour
4171,01,2023,ESC,12.95,cents per kilowatt-hour
4172,01,2023,ESC,0.0,cents per kilowatt-hour
4173,01,2023,WSC,9.84,cents per kilowatt-hour
4174,01,2023,WSC,9.22,cents per kilowatt-hour
4175,01,2023,WSC,6.62,cents per kilowatt-hour
4177,01,2023,WSC,13.38,cents per kilowatt-hour
4178,01,2023,WSC,7.3,cents per kilowatt-hour
4179,01,2023,MTN,10.64,cents per kilowatt-hour
4180,01,2023,MTN,10.29,cents per kilowatt-hour
4181,01,2023,MTN,8.05,cents per kilowatt-hour
4183,01,2023,MTN,12.81,cents per kilowatt-hour
4184,01,2023,MTN,12.29,cents per kilowatt-hour
4185,01,2023,PACC,17.52,cents per kilowatt-hour
4186,01,2023,PACC,17.84,cents per kilowatt-hour
4187,01,2023,PACC,12.07,cents per kilowatt-hour
4189,01,2023,PACC,19.48,cents per kilowatt-hour
4190,01,2023,PACC,11.43,cents per kilowatt-hour
4191,01,2023,PACN,32.66,cents per kilowatt-hour
4192,01,2023,PACN,31.35,cents per kilowatt-hour
4193,01,2023,PACN,33.35,cents per kilowatt-hour
4195,01,2023,PACN,33.38,cents per kilowatt-hour
4196,01,2023,PACN,0.0,cents per kilowatt-hour
4197,01,2023,US,12.68,cents per kilowatt-hour
4198,01,2023,US,12.61,cents per kilowatt-hour
4199,01,2023,US,8.18,cents per kilowatt-hour
4201,01,2023,US,15.47,cents per kilowatt-hour
4202,01,2023,US,12.54,cents per kilowatt-hour
4203,02,2023,AL,11.83,cents per kilowatt-hour
4204,02,2023,AL,13.87,cents per kilowatt-hour
4205,02,2023,AL,7.14,cents per kilowatt-hour
4207,02,2023,AL,15.34,cents per kilowatt-hour
4208,02,2023,AL,0.0,cents per kilowatt-hour
4209,02,2023,AK,21.1,cents per kilowatt-hour
4210,02,2023,AK,20.05,cents per kilowatt-hour
4211,02,2023,AK,20.17,cents per kilowatt-hour
4213,02,2023,AK,22.92,cents per kilowatt-hour
4214,02,2023,AK,0.0,cents per kilowatt-hour
4215,02,2023,AZ,11.16,cents per kilowatt-hour
4216,02,2023,AZ,10.7,cents per kilowatt-hour
4217,02,2023,AZ,7.67,cents per kilowatt-hour
4219,02,2023,AZ,13.12,cents per kilowatt-hour
4220,02,2023,AZ,8.88,cents per kilowatt-hour
4221,02,2023,AR,9.83,cents per kilowatt-hour
4222,02,2023,AR,10.76,cents per kilowatt-hour
4223,02,2023,AR,6.96,cents per kilowatt-hour
4225,02,2023,AR,11.99,cents per kilowatt-hour
4226,02,2023,AR,14.03,cents per kilowatt-hour
4227,02,2023,CA,22.38,cents per kilowatt-hour
4228,02,2023,CA,21.29,cents per kilowatt-hour
4229,02,2023,CA,15.69,cents per kilowatt-hour
4231,02,2023,CA,27.25,cents per kilowatt-hour
4232,02,2023,CA,11.96,cents per kilowatt-hour
4233,02,2023,CO,11.43,cents per kilowatt-hour
4234,02,2023,CO,11.25,cents per kilowatt-hour
4235,02,2023,CO,7.74,cents per kilowatt-hour
4237,02,2023,CO,14.23,cents per kilowatt-hour
4238,02,2023,CO,13.67,cents per kilowatt-hour
4239,02,2023,CT,27.08,cents per kilowatt-hour
4240,02,2023,CT,21.14,cents per kilowatt-hour
4241,02,2023,CT,16.23,cents per kilowatt-hour
4243,02,2023,CT,34.38,cents per kilowatt-hour
4244,02,2023,CT,38.63,cents per kilowatt-hour
4245,02,2023,DE,12.88,cents per kilowatt-hour
4246,02,2023,DE,11.78,cents per kilowatt-hour
4247,02,2023,DE,9.09,cents per kilowatt-hour
4249,02,2023,DE,15.01,cents per kilowatt-hour
4250,02,2023,DE,0.0,cents per kilowatt-hour
4251,02,2023,DC,16.51,cents per kilowatt-hour
4252,02,2023,DC,17.18,cents per kilowatt-hour
4253,01,2024,PA,10.87,cents per kilowatt-hour
4254,01,2024,PA,7.98,cents per kilowatt-hour
4256,01,2024,PA,17.43,cents per kilowatt-hour
4257,01,2024,PA,10.07,cents per kilowatt-hour
4258,01,2024,RI,25.59,cents per kilowatt-hour
4259,01,2024,RI,21.21,cents per kilowatt-hour
4260,01,2024,RI,20.3,cents per kilowatt-hour
4262,01,2024,RI,31.26,cents per kilowatt-hour
4263,01,2024,RI,20.29,cents per kilowatt-hour
4264,01,2024,SC,11.07,cents per kilowatt-hour
4265,01,2024,SC,10.79,cents per kilowatt-hour
4266,01,2024,SC,7.16,cents per kilowatt-hour
4268,01,2024,SC,13.54,cents per kilowatt-hour
4269,01,2024,SC,0.0,cents per kilowatt-hour
